person_age,annual_inc,home_ownership,employment_length,loan_intent,loan_grade,loan_amt,interest_rate,target_flag,income_ratio,employment_type,residence_type,credit_score,monthly_income
32,60000.0,mortgage,2.0,education,d,,14.83,0,0.25,employed,rural,581.0,8580.0
30,31000.0,mortgage,3.0,venture,d,12000.0,,1,0.39,employed,rural,562.0,4140.0
21,,rent,5.0,education,d,,,0,0.18,employed,rural,,6900.0
30,,rent,3.0,education,c,4500.0,,0,0.15,employed,rural,531.0,7440.0
37,52000.0,rent,,homeimprovement,b,10000.0,11.71,0,0.19,self_emp,urban,809.0,2100.0
28,55000.0,mortgage,2.0,education,d,18000.0,14.11,0,0.33,self_emp,urban,,3780.0
28,33600.0,mortgage,12.0,medical,a,,5.42,0,0.09,employed,rural,794.0,1500.0
24,117996.0,mortgage,6.0,venture,e,18000.0,17.04,0,0.15,self-employed,urban,891.0,7380.0
32,100000.0,rent,7.0,debtconsolidation,c,14400.0,,0,0.14,employed,urban,,11340.0
22,43200.0,rent,6.0,education,b,5000.0,12.69,0,0.12,employed,urban,881.0,11700.0
30,50000.0,own,,debtconsolidation,d,10000.0,15.95,0,0.2,self_emp,urban,850.0,2280.0
23,57500.0,rent,5.0,education,a,9000.0,6.91,0,0.16,self_emp,rural,531.0,7320.0
22,42000.0,mortgage,6.0,education,c,,,0,0.35,self-employed,rural,,1500.0
23,44724.0,rent,7.0,venture,b,6500.0,10.96,0,0.15,employed,rural,808.0,9360.0
23,44160.0,rent,4.0,education,c,10000.0,14.27,0,0.23,employed,urban,664.0,4320.0
23,45000.0,mortgage,,education,b,10000.0,11.11,0,0.22,self-employed,rural,724.0,1680.0
30,70000.0,rent,,medical,c,8000.0,13.11,0,0.11,self-employed,rural,869.0,6960.0
23,30000.0,rent,1.0,debtconsolidation,a,,7.51,0,0.05,employed,rural,836.0,11040.0
26,36588.0,mortgage,0.0,debtconsolidation,b,10000.0,10.65,0,0.27,employed,urban,601.0,6060.0
23,83000.0,rent,3.0,medical,a,10000.0,6.54,0,0.12,self-employed,urban,,3360.0
32,52000.0,mortgage,,homeimprovement,c,20000.0,,0,0.38,employed,urban,876.0,1500.0
24,70000.0,rent,8.0,venture,a,7125.0,6.92,0,0.1,self_emp,urban,833.0,18300.0
26,45000.0,mortgage,1.0,debtconsolidation,a,1500.0,7.05,0,0.03,employed,urban,855.0,5040.0
32,138000.0,mortgage,16.0,education,a,20000.0,7.88,0,0.14,employed,urban,655.0,7680.0
24,185000.0,mortgage,,education,b,35000.0,12.42,0,0.19,self_emp,urban,627.0,10200.0
29,74872.0,rent,4.0,personal,a,15000.0,7.88,0,0.2,self-employed,urban,519.0,6180.0
26,109000.0,mortgage,0.0,debtconsolidation,a,20000.0,6.54,0,0.18,self_emp,urban,690.0,4380.0
30,55000.0,rent,14.0,debtconsolidation,c,15800.0,14.72,0,0.29,employed,rural,881.0,10740.0
31,120000.0,mortgage,15.0,personal,b,7500.0,,0,0.06,self-employed,rural,656.0,2940.0
23,45000.0,rent,1.0,debtconsolidation,c,2000.0,13.49,0,0.04,employed,rural,506.0,5280.0
23,70000.0,rent,1.0,venture,c,3000.0,14.27,0,0.04,self_emp,rural,679.0,9360.0
37,84000.0,mortgage,11.0,homeimprovement,c,8225.0,12.99,0,0.1,self_emp,rural,798.0,3120.0
47,79500.0,mortgage,0.0,medical,a,16000.0,7.51,0,0.2,employed,urban,541.0,1500.0
33,71000.0,mortgage,4.0,medical,b,5300.0,11.49,0,0.07,employed,urban,524.0,9000.0
26,,rent,3.0,medical,c,10200.0,,0,0.26,self_emp,urban,817.0,5520.0
29,,rent,3.0,medical,b,6000.0,11.49,0,0.07,self_emp,urban,633.0,7680.0
25,,rent,,medical,b,7000.0,,0,0.3,employed,rural,759.0,3600.0
45,,own,,personal,a,2000.0,7.51,0,0.05,employed,rural,787.0,3600.0
22,30000.0,rent,,medical,a,8000.0,5.42,0,0.27,employed,rural,882.0,4860.0
22,25200.0,mortgage,,personal,a,7000.0,,0,0.28,employed,urban,739.0,660.0
26,66000.0,rent,10.0,personal,a,14000.0,,0,0.21,employed,rural,608.0,8460.0
28,71000.0,rent,4.0,medical,a,6000.0,8.49,0,0.08,employed,rural,621.0,6360.0
30,51000.0,mortgage,4.0,personal,b,2000.0,,0,0.04,employed,rural,774.0,6600.0
26,52000.0,rent,6.0,debtconsolidation,c,2500.0,14.82,0,0.05,self-employed,urban,856.0,3720.0
28,55200.0,mortgage,12.0,venture,c,3000.0,,0,0.05,employed,urban,662.0,7380.0
26,,own,10.0,venture,b,4750.0,11.86,0,0.21,employed,rural,882.0,13080.0
27,,rent,12.0,education,e,15000.0,19.03,0,0.08,employed,rural,,2460.0
28,33600.0,mortgage,,medical,a,3000.0,5.42,0,0.09,employed,rural,,4260.0
30,102000.0,mortgage,4.0,education,a,12250.0,7.66,0,0.12,self_emp,urban,584.0,5640.0
26,48000.0,rent,7.0,personal,a,9000.0,,0,0.19,employed,rural,,2400.0
30,85000.0,rent,5.0,personal,a,4200.0,5.99,0,0.05,employed,rural,,3240.0
28,71000.0,mortgage,,personal,a,12000.0,,0,0.17,employed,urban,546.0,7740.0
44,70000.0,rent,4.0,education,c,9500.0,14.22,0,0.14,employed,urban,697.0,9420.0
22,80000.0,mortgage,6.0,education,b,35000.0,,0,0.44,employed,rural,581.0,4260.0
37,39600.0,rent,2.0,personal,c,11500.0,13.48,0,0.29,self-employed,rural,,3180.0
47,48000.0,mortgage,13.0,medical,b,16750.0,10.62,0,0.35,self_emp,rural,900.0,4380.0
29,150000.0,rent,9.0,personal,e,15000.0,16.32,0,0.1,employed,urban,,6720.0
26,95000.0,mortgage,10.0,venture,c,15000.0,15.96,0,0.16,self_emp,urban,,9060.0
30,76000.0,mortgage,5.0,homeimprovement,a,6250.0,7.88,0,0.08,self_emp,rural,,10680.0
22,,mortgage,6.0,personal,b,5000.0,12.69,0,0.07,self-employed,urban,538.0,4980.0
38,85000.0,mortgage,15.0,venture,a,15000.0,6.03,0,0.18,employed,rural,820.0,2820.0
32,44500.0,own,3.0,homeimprovement,a,,7.51,0,0.34,self-employed,rural,,8220.0
24,40000.0,rent,4.0,education,a,1000.0,6.76,0,0.03,self-employed,rural,818.0,4200.0
36,80000.0,mortgage,20.0,debtconsolidation,a,5000.0,7.29,0,0.06,self-employed,rural,755.0,3540.0
22,73000.0,rent,0.0,personal,d,10000.0,,1,0.14,employed,urban,765.0,1980.0
25,77078.0,mortgage,1.0,debtconsolidation,b,3425.0,12.18,0,0.04,self_emp,urban,505.0,4380.0
36,75000.0,mortgage,,medical,a,10000.0,6.99,0,0.13,self_emp,urban,570.0,4740.0
24,50000.0,rent,2.0,venture,b,15000.0,11.36,0,0.3,employed,rural,,5400.0
28,75000.0,rent,5.0,personal,a,11000.0,7.51,0,0.15,employed,urban,786.0,4800.0
22,17352.0,mortgage,0.0,education,c,2250.0,15.27,0,0.13,self_emp,rural,,5220.0
23,95004.0,mortgage,4.0,venture,a,10000.0,7.51,0,0.11,self-employed,rural,787.0,9420.0
29,96050.0,mortgage,7.0,medical,c,,13.85,1,0.13,employed,rural,690.0,3960.0
21,,rent,3.0,venture,a,4800.0,7.51,0,0.11,employed,rural,681.0,9600.0
27,,rent,,personal,b,3200.0,11.99,0,0.1,employed,urban,791.0,4500.0
36,250000.0,mortgage,14.0,personal,c,,14.27,0,0.13,employed,urban,534.0,2580.0
28,81000.0,rent,13.0,venture,a,6225.0,7.9,0,0.08,employed,rural,819.0,8460.0
25,,mortgage,,debtconsolidation,a,18000.0,7.88,0,0.36,self_emp,urban,,33780.0
26,62500.0,mortgage,9.0,medical,b,8000.0,11.49,0,0.13,self_emp,urban,593.0,6720.0
29,65004.0,mortgage,7.0,education,a,,6.17,0,0.08,employed,urban,502.0,17880.0
21,104740.0,mortgage,5.0,medical,b,19200.0,11.99,0,0.18,employed,rural,689.0,3480.0
49,42000.0,mortgage,12.0,medical,a,3000.0,8.9,0,0.07,employed,urban,,1680.0
27,80000.0,mortgage,5.0,venture,c,35000.0,,0,0.44,self-employed,rural,676.0,3900.0
26,92652.0,rent,4.0,venture,c,,13.23,0,0.11,employed,urban,551.0,1500.0
30,,rent,6.0,debtconsolidation,c,4500.0,13.49,0,0.13,self-employed,urban,514.0,3120.0
24,36000.0,rent,,debtconsolidation,a,3600.0,7.29,0,0.1,self-employed,urban,636.0,3060.0
24,87000.0,rent,0.0,personal,c,1000.0,13.99,0,0.01,self-employed,rural,889.0,21660.0
28,48715.0,rent,2.0,venture,c,12000.0,12.87,0,0.25,employed,urban,888.0,7200.0
25,68000.0,mortgage,,venture,c,6500.0,12.99,0,0.1,self-employed,rural,792.0,3360.0
22,81800.0,mortgage,6.0,education,a,2500.0,6.39,0,0.03,employed,urban,787.0,5460.0
21,36000.0,rent,3.0,education,c,5000.0,12.99,0,0.14,employed,rural,572.0,600.0
23,50000.0,own,,venture,b,14000.0,10.33,0,0.28,employed,urban,820.0,4200.0
24,41160.0,rent,2.0,medical,a,4000.0,,0,0.1,self_emp,urban,832.0,1500.0
20,34800.0,rent,3.0,medical,c,7000.0,13.61,0,0.2,self-employed,urban,723.0,6960.0
22,40000.0,rent,0.0,venture,a,6000.0,7.66,0,0.15,self_emp,rural,620.0,4260.0
23,108000.0,rent,7.0,education,a,,7.66,0,0.05,employed,rural,847.0,18900.0
28,140000.0,rent,0.0,debtconsolidation,b,15000.0,11.26,0,0.11,employed,rural,610.0,8220.0
27,110004.0,mortgage,5.0,personal,c,25000.0,12.73,0,0.23,self_emp,rural,,3480.0
23,63000.0,rent,7.0,education,c,2500.0,,0,0.04,self_emp,rural,658.0,0.0
24,69500.0,rent,8.0,personal,b,12000.0,10.65,0,0.17,employed,rural,,5100.0
38,40000.0,rent,0.0,personal,b,,11.11,0,0.24,self_emp,urban,550.0,2100.0
26,34099.0,rent,2.0,medical,c,7200.0,,0,0.21,employed,urban,,9900.0
61,90000.0,rent,1.0,medical,a,10000.0,5.79,0,0.11,employed,urban,560.0,6780.0
31,78000.0,mortgage,6.0,venture,b,,10.0,0,0.1,employed,rural,660.0,3360.0
31,49500.0,mortgage,3.0,debtconsolidation,b,10000.0,10.75,0,0.2,employed,rural,562.0,3720.0
27,96000.0,rent,3.0,homeimprovement,a,10000.0,7.88,0,0.1,self_emp,rural,789.0,6720.0
27,37000.0,rent,4.0,education,b,,11.11,0,0.21,self_emp,urban,892.0,8400.0
26,35000.0,rent,2.0,debtconsolidation,a,2500.0,8.9,0,0.07,employed,rural,674.0,5220.0
27,40000.0,rent,1.0,medical,b,5000.0,11.99,0,0.13,employed,rural,727.0,7500.0
22,,own,6.0,venture,a,,7.68,0,0.14,self-employed,urban,506.0,1500.0
31,53000.0,mortgage,15.0,homeimprovement,a,15875.0,7.9,0,0.3,self_emp,rural,618.0,8160.0
31,102000.0,mortgage,5.0,education,a,4000.0,7.88,0,0.04,self-employed,rural,587.0,8280.0
47,65000.0,rent,2.0,education,b,9500.0,11.89,0,0.15,self-employed,urban,799.0,7440.0
26,50400.0,rent,10.0,homeimprovement,b,,10.75,0,0.3,employed,urban,662.0,8040.0
24,40000.0,rent,8.0,medical,c,4500.0,12.84,0,0.11,employed,rural,623.0,6120.0
25,100000.0,rent,9.0,homeimprovement,c,20000.0,13.06,0,0.2,self_emp,rural,742.0,5820.0
24,37876.0,rent,4.0,medical,b,8000.0,9.63,0,0.21,employed,rural,,4800.0
25,78000.0,mortgage,2.0,venture,b,6000.0,,0,0.08,self_emp,urban,576.0,4320.0
22,28000.0,rent,,debtconsolidation,b,7125.0,,0,0.25,self_emp,rural,827.0,9180.0
26,36000.0,rent,0.0,education,c,5650.0,,0,0.16,employed,rural,803.0,5460.0
28,50000.0,rent,4.0,personal,a,,7.49,0,0.3,employed,rural,,4440.0
31,86500.0,own,0.0,personal,c,25000.0,13.57,0,0.29,employed,rural,635.0,10860.0
23,83004.0,mortgage,7.0,venture,c,3500.0,12.61,0,0.04,employed,rural,,15060.0
22,95000.0,mortgage,1.0,venture,c,7200.0,12.23,0,0.08,self_emp,rural,,7920.0
23,67000.0,rent,7.0,medical,b,3000.0,10.99,0,0.04,employed,rural,536.0,8640.0
37,155000.0,mortgage,11.0,homeimprovement,a,20000.0,6.54,0,0.13,employed,rural,505.0,3240.0
25,250000.0,mortgage,4.0,education,a,10575.0,6.99,0,0.04,self_emp,urban,579.0,4320.0
33,65000.0,rent,1.0,medical,c,,12.87,0,0.06,employed,rural,516.0,2820.0
32,34000.0,mortgage,5.0,debtconsolidation,a,4000.0,7.49,0,0.12,employed,rural,809.0,4620.0
24,41600.0,rent,0.0,medical,b,8000.0,10.59,0,0.19,employed,rural,,5400.0
25,46000.0,rent,3.0,personal,c,,14.72,0,0.13,self-employed,urban,,7860.0
25,76000.0,rent,4.0,education,c,13200.0,12.23,0,0.17,employed,urban,758.0,8700.0
21,,rent,5.0,medical,f,5000.0,20.89,1,0.24,self-employed,rural,756.0,1860.0
31,84996.0,mortgage,1.0,venture,a,2500.0,8.49,0,0.03,self-employed,urban,646.0,8340.0
34,50000.0,own,2.0,personal,b,12000.0,,0,0.24,employed,urban,641.0,6960.0
23,,rent,0.0,venture,b,4800.0,9.62,0,0.06,employed,urban,826.0,7500.0
23,50000.0,rent,7.0,medical,a,10000.0,,0,0.2,employed,rural,540.0,8400.0
30,,mortgage,7.0,medical,b,15000.0,11.83,0,0.42,employed,urban,627.0,18420.0
27,157544.0,mortgage,8.0,debtconsolidation,c,35000.0,12.99,0,0.22,employed,urban,825.0,1980.0
28,93200.0,rent,1.0,venture,a,8800.0,7.88,0,0.09,self-employed,urban,833.0,10380.0
25,50000.0,rent,,debtconsolidation,b,4000.0,10.37,0,0.08,employed,urban,838.0,8760.0
28,78000.0,rent,,venture,b,,10.62,0,0.15,self-employed,rural,627.0,5640.0
33,,rent,2.0,personal,c,7500.0,11.91,0,0.15,self-employed,urban,,3000.0
29,45000.0,mortgage,,homeimprovement,c,14000.0,13.48,0,0.31,self-employed,rural,737.0,14340.0
30,26000.0,own,4.0,personal,b,1200.0,10.99,0,0.05,employed,rural,,11460.0
26,41400.0,rent,5.0,debtconsolidation,b,7300.0,9.45,0,0.18,self_emp,rural,548.0,3420.0
29,,rent,2.0,medical,a,3000.0,,0,0.08,self_emp,rural,592.0,7680.0
31,36000.0,rent,3.0,personal,b,10000.0,10.65,0,0.28,employed,rural,607.0,7920.0
21,25200.0,rent,5.0,venture,a,,8.94,0,0.24,self-employed,rural,643.0,7800.0
24,24000.0,rent,5.0,medical,c,,14.27,0,0.23,employed,rural,,3000.0
22,36850.0,rent,3.0,education,b,,12.42,0,0.14,employed,rural,756.0,8640.0
23,57188.0,mortgage,7.0,venture,a,17450.0,6.62,0,0.31,self_emp,rural,826.0,3480.0
35,165000.0,mortgage,3.0,venture,b,8000.0,11.49,0,0.05,employed,rural,581.0,3000.0
24,27600.0,mortgage,,personal,c,2000.0,,0,0.07,self-employed,rural,653.0,7320.0
31,36000.0,mortgage,5.0,venture,a,6000.0,6.99,0,0.17,employed,rural,729.0,9540.0
27,75000.0,mortgage,,homeimprovement,b,3900.0,10.51,0,0.05,self-employed,rural,704.0,13320.0
24,150000.0,mortgage,8.0,venture,c,15000.0,13.16,0,0.1,self_emp,rural,516.0,1500.0
39,250000.0,mortgage,21.0,venture,c,4000.0,15.23,0,0.02,employed,rural,891.0,4440.0
24,195000.0,mortgage,4.0,medical,a,5000.0,8.9,0,0.03,self_emp,rural,682.0,21300.0
29,91440.0,rent,13.0,homeimprovement,a,,6.54,0,0.25,employed,urban,638.0,9840.0
25,75000.0,mortgage,9.0,homeimprovement,a,7200.0,,0,0.1,self-employed,rural,569.0,7680.0
25,126000.0,mortgage,9.0,venture,b,10200.0,,0,0.08,employed,rural,862.0,9240.0
39,125000.0,mortgage,13.0,debtconsolidation,a,4500.0,,0,0.04,employed,rural,896.0,5700.0
45,180000.0,mortgage,,medical,a,10000.0,5.99,0,0.06,employed,rural,869.0,10980.0
35,42000.0,rent,3.0,personal,d,3200.0,15.62,0,0.08,self_emp,rural,847.0,7740.0
22,35500.0,mortgage,,education,c,4000.0,12.53,0,0.11,employed,rural,,3240.0
21,63000.0,rent,0.0,education,b,4000.0,11.49,0,0.06,self-employed,urban,751.0,5760.0
28,80000.0,rent,5.0,debtconsolidation,b,2200.0,,0,0.03,employed,rural,594.0,9780.0
35,65000.0,mortgage,,debtconsolidation,a,6500.0,5.42,0,0.1,employed,rural,624.0,13260.0
24,54000.0,mortgage,6.0,homeimprovement,c,6300.0,14.65,1,0.12,employed,rural,,4080.0
24,55000.0,mortgage,8.0,homeimprovement,a,5500.0,8.59,0,0.1,employed,rural,518.0,6120.0
30,190000.0,rent,,debtconsolidation,b,,11.48,0,0.08,employed,urban,504.0,8520.0
29,144000.0,mortgage,4.0,debtconsolidation,c,5000.0,13.06,0,0.03,self-employed,urban,840.0,1140.0
22,36250.0,rent,6.0,education,c,6000.0,14.22,0,0.17,self-employed,rural,,6240.0
23,70000.0,rent,2.0,education,c,20500.0,13.16,0,0.29,employed,rural,740.0,4680.0
28,,rent,3.0,medical,a,,,0,0.14,employed,urban,631.0,20580.0
23,,mortgage,,education,a,6000.0,7.49,0,0.05,employed,urban,598.0,3000.0
33,186996.0,mortgage,0.0,education,d,25000.0,,0,0.13,employed,urban,746.0,3420.0
31,110000.0,rent,,debtconsolidation,a,6000.0,6.99,0,0.05,self-employed,urban,,3300.0
23,90000.0,rent,0.0,medical,a,12000.0,8.9,0,0.13,employed,rural,653.0,6300.0
33,,mortgage,2.0,medical,a,20500.0,,0,0.28,self-employed,urban,,5760.0
22,34000.0,mortgage,5.0,medical,b,,10.99,0,0.34,self-employed,rural,757.0,9000.0
22,100000.0,mortgage,,medical,c,24000.0,,0,0.24,self-employed,rural,589.0,12900.0
22,,rent,6.0,medical,f,12000.0,,1,0.19,self-employed,rural,871.0,6120.0
36,24960.0,rent,3.0,venture,a,5000.0,6.62,0,0.2,self-employed,urban,,20940.0
25,36000.0,rent,0.0,debtconsolidation,c,7500.0,,0,0.21,self_emp,urban,801.0,4680.0
26,115000.0,mortgage,5.0,venture,b,6000.0,10.75,0,0.05,employed,rural,749.0,14700.0
24,102000.0,mortgage,,venture,b,9800.0,10.36,0,0.1,self-employed,rural,845.0,3000.0
23,25200.0,own,,education,b,1000.0,11.48,0,0.04,self-employed,rural,595.0,1500.0
29,144000.0,mortgage,13.0,venture,a,,6.62,0,0.11,employed,rural,680.0,4380.0
29,80000.0,rent,,medical,b,12500.0,11.71,0,0.16,self-employed,rural,584.0,4380.0
25,,mortgage,9.0,debtconsolidation,b,15600.0,11.71,0,0.22,employed,rural,592.0,5460.0
27,23400.0,rent,2.0,personal,a,4000.0,7.49,0,0.17,employed,rural,510.0,10260.0
23,48600.0,rent,2.0,debtconsolidation,b,4800.0,10.36,0,0.1,self_emp,rural,569.0,5220.0
39,45000.0,mortgage,4.0,venture,a,8625.0,,0,0.19,employed,rural,603.0,13440.0
29,24960.0,rent,13.0,debtconsolidation,a,4000.0,5.42,0,0.16,employed,urban,773.0,12540.0
29,75000.0,mortgage,9.0,personal,b,8000.0,11.99,0,0.11,employed,urban,566.0,4200.0
26,29400.0,mortgage,4.0,medical,a,12000.0,9.32,1,0.41,self_emp,urban,699.0,10080.0
39,24000.0,rent,0.0,medical,b,2000.0,10.99,0,0.08,employed,urban,567.0,7080.0
21,21600.0,rent,,debtconsolidation,a,3500.0,7.51,0,0.16,employed,urban,882.0,3360.0
24,85000.0,own,4.0,homeimprovement,d,,14.91,0,0.07,self-employed,rural,,4860.0
28,145000.0,mortgage,9.0,venture,b,25000.0,,0,0.17,self_emp,urban,693.0,5400.0
39,56000.0,mortgage,14.0,personal,c,10000.0,,0,0.18,employed,urban,764.0,960.0
22,115000.0,mortgage,6.0,education,a,12000.0,5.99,0,0.1,employed,urban,550.0,1500.0
30,50000.0,rent,3.0,venture,c,4500.0,13.11,0,0.09,self-employed,urban,671.0,9480.0
23,33000.0,rent,0.0,education,a,6500.0,7.51,0,0.2,employed,rural,,5580.0
25,48996.0,rent,9.0,education,a,11000.0,7.88,0,0.22,employed,rural,720.0,5940.0
22,72204.0,other,6.0,venture,c,18000.0,12.53,0,0.25,employed,urban,539.0,12000.0
24,42000.0,own,7.0,venture,a,12000.0,7.66,0,0.29,employed,urban,672.0,7980.0
21,50000.0,rent,1.0,debtconsolidation,a,10000.0,6.99,0,0.2,employed,rural,587.0,6000.0
24,72800.0,mortgage,0.0,homeimprovement,b,2300.0,10.62,0,0.03,self_emp,rural,610.0,1500.0
22,24960.0,own,0.0,personal,a,4525.0,7.51,0,0.18,self-employed,rural,628.0,13140.0
25,48902.0,mortgage,9.0,personal,c,,15.23,1,0.12,employed,rural,537.0,1560.0
22,62000.0,rent,6.0,medical,a,12500.0,7.29,0,0.2,self-employed,urban,864.0,7680.0
26,84996.0,rent,4.0,education,b,3600.0,11.99,0,0.04,self-employed,rural,654.0,11580.0
31,,rent,5.0,personal,a,5000.0,8.0,0,0.09,self_emp,rural,824.0,5940.0
25,,rent,3.0,education,c,7500.0,12.98,0,0.3,employed,urban,728.0,5820.0
22,42500.0,rent,2.0,debtconsolidation,b,5000.0,12.42,0,0.12,employed,urban,711.0,6600.0
21,45000.0,mortgage,,debtconsolidation,a,6250.0,5.42,0,0.14,employed,rural,752.0,1500.0
38,12000.0,own,0.0,debtconsolidation,a,4800.0,,1,0.4,employed,urban,827.0,9900.0
28,,rent,6.0,medical,a,10000.0,7.66,0,0.13,self_emp,rural,592.0,1500.0
28,45000.0,rent,1.0,debtconsolidation,b,10000.0,,0,0.22,self_emp,urban,727.0,13620.0
38,40000.0,own,,medical,a,9000.0,7.49,0,0.23,self-employed,rural,,19740.0
22,33600.0,own,,medical,d,,18.25,0,0.15,employed,rural,532.0,2580.0
28,62040.0,rent,0.0,personal,c,13400.0,,0,0.22,self_emp,rural,814.0,6120.0
22,74000.0,rent,6.0,personal,b,12600.0,10.65,0,0.17,employed,urban,766.0,5880.0
26,34515.0,mortgage,11.0,debtconsolidation,a,5400.0,7.68,0,0.16,self_emp,rural,590.0,4500.0
28,56461.0,rent,5.0,education,e,,15.68,0,0.1,self-employed,urban,597.0,1500.0
26,43200.0,mortgage,10.0,homeimprovement,b,,9.88,0,0.06,self-employed,urban,,12360.0
24,60000.0,rent,0.0,venture,a,7000.0,7.88,0,0.12,self_emp,rural,663.0,1500.0
24,66000.0,rent,0.0,homeimprovement,a,8400.0,,0,0.13,employed,urban,680.0,3000.0
27,25000.0,rent,0.0,medical,a,,8.9,0,0.28,employed,urban,,2520.0
32,66504.0,rent,11.0,homeimprovement,b,3500.0,11.99,0,0.05,self-employed,urban,,3360.0
22,44400.0,rent,2.0,education,c,5500.0,12.73,0,0.12,self-employed,urban,645.0,2340.0
35,66000.0,mortgage,4.0,education,a,3000.0,6.03,0,0.05,self_emp,rural,506.0,3240.0
32,100000.0,rent,3.0,homeimprovement,c,5000.0,,0,0.05,employed,rural,781.0,11280.0
25,44000.0,mortgage,7.0,education,b,7500.0,10.08,1,0.17,self_emp,rural,555.0,27840.0
25,32000.0,rent,2.0,debtconsolidation,b,8000.0,10.62,0,0.25,self_emp,rural,785.0,11700.0
24,85000.0,mortgage,5.0,homeimprovement,b,12000.0,11.14,0,0.14,employed,urban,653.0,4380.0
47,,rent,10.0,homeimprovement,c,9000.0,13.61,0,0.04,self_emp,rural,658.0,4080.0
23,100000.0,rent,0.0,personal,b,10000.0,,0,0.1,employed,urban,753.0,2940.0
31,93000.0,mortgage,,medical,a,3000.0,8.49,0,0.03,self_emp,rural,637.0,5100.0
37,38400.0,mortgage,1.0,debtconsolidation,a,2400.0,6.99,0,0.06,self_emp,rural,518.0,4020.0
33,48000.0,own,5.0,venture,b,14400.0,12.42,0,0.3,employed,urban,513.0,4440.0
31,100000.0,mortgage,6.0,medical,b,,10.99,0,0.06,employed,rural,799.0,1500.0
25,160000.0,mortgage,2.0,education,a,9000.0,,0,0.06,employed,rural,591.0,9180.0
23,67200.0,rent,0.0,venture,c,8000.0,,0,0.12,self-employed,rural,754.0,7320.0
24,108000.0,rent,8.0,education,b,5000.0,12.69,0,0.05,employed,urban,730.0,5940.0
23,135000.0,own,,venture,a,16000.0,6.91,0,0.12,self-employed,urban,819.0,3780.0
28,62000.0,rent,2.0,medical,c,12800.0,13.16,0,0.21,self_emp,urban,,1500.0
24,31000.0,rent,1.0,education,d,2500.0,14.54,1,0.08,employed,rural,589.0,44220.0
31,30000.0,rent,10.0,venture,d,4400.0,15.62,0,0.15,self_emp,rural,570.0,1500.0
23,37500.0,rent,5.0,personal,b,7000.0,12.69,0,0.19,employed,urban,640.0,5700.0
23,,mortgage,7.0,debtconsolidation,a,5300.0,5.42,0,0.11,self_emp,urban,803.0,5640.0
32,60000.0,rent,2.0,personal,b,6000.0,11.36,0,0.1,self-employed,rural,511.0,6000.0
24,105804.0,mortgage,8.0,personal,a,,7.49,0,0.14,employed,urban,667.0,36120.0
28,125000.0,rent,5.0,education,b,10000.0,9.99,0,0.08,self_emp,rural,560.0,5100.0
28,45000.0,mortgage,5.0,homeimprovement,d,15000.0,15.99,0,0.33,employed,rural,714.0,6660.0
26,79700.0,mortgage,9.0,debtconsolidation,b,7200.0,9.99,0,0.09,employed,rural,664.0,1500.0
34,195000.0,mortgage,18.0,personal,a,6000.0,,0,0.03,self-employed,urban,891.0,24900.0
27,57500.0,rent,0.0,medical,a,5000.0,,0,0.09,self-employed,rural,513.0,0.0
24,60000.0,rent,5.0,homeimprovement,d,3400.0,,0,0.06,self_emp,urban,736.0,4740.0
34,55000.0,mortgage,,homeimprovement,c,2500.0,13.49,0,0.05,employed,rural,,12300.0
28,109200.0,mortgage,12.0,personal,b,8000.0,,0,0.07,employed,rural,719.0,2220.0
31,52000.0,mortgage,6.0,education,a,10000.0,,0,0.19,self_emp,urban,646.0,1860.0
26,85200.0,mortgage,10.0,homeimprovement,a,8000.0,6.03,0,0.09,self-employed,urban,567.0,3120.0
22,24000.0,rent,6.0,debtconsolidation,b,7125.0,9.67,0,0.3,self-employed,urban,805.0,13740.0
33,51200.0,rent,1.0,venture,e,,16.7,1,0.26,self_emp,urban,500.0,5880.0
30,36000.0,mortgage,13.0,medical,b,5000.0,10.65,0,0.14,employed,rural,710.0,4320.0
24,54000.0,rent,6.0,debtconsolidation,a,,8.07,0,0.1,self-employed,rural,608.0,8580.0
23,51600.0,mortgage,,education,b,7200.0,,0,0.14,self-employed,rural,847.0,6600.0
29,35000.0,mortgage,1.0,personal,a,3600.0,8.0,0,0.1,employed,urban,,5400.0
22,,own,2.0,personal,c,3000.0,13.61,0,0.13,self-employed,rural,672.0,4020.0
23,38000.0,rent,0.0,medical,b,5000.0,11.58,0,0.13,employed,urban,621.0,3240.0
24,57000.0,mortgage,8.0,education,a,6000.0,5.99,0,0.11,employed,urban,566.0,8220.0
22,40800.0,mortgage,,education,c,17050.0,,0,0.42,self-employed,urban,814.0,8520.0
23,47000.0,rent,,personal,e,,13.75,0,0.05,self-employed,rural,500.0,1500.0
33,,rent,2.0,education,b,11500.0,10.0,0,0.12,employed,urban,,5040.0
31,36000.0,rent,14.0,education,c,7000.0,13.72,0,0.19,employed,urban,635.0,4800.0
23,40800.0,mortgage,4.0,medical,b,10400.0,10.0,0,0.25,self_emp,rural,661.0,3420.0
